,AAPL,JPM,WMT,TGT,MSFT,AMGN
2001-06-19,-0.006886368354789396,0.0047393156841399895,0.007007422699508492,-0.0016515653803161892,0.0065789841428816045,-0.00014933018407292664
2001-06-20,0.0733036408713823,0.02425871530217072,0.019238612668165844,-0.007719844934189313,0.031045810706470837,0.007018085891236314
2001-06-21,0.03784035063087532,0.033333344487419765,0.013052239675443332,0.008891349816626093,0.006194966908148247,-0.0020759102102649862
2001-06-22,-0.010226778571798434,-0.025891286792461218,-0.009316178663935082,0.0008261850223714173,-0.014461548679779225,-0.03209514954179471
2001-06-25,0.07771785740874626,-0.0017429592242953484,-0.01960783415790424,0.012933440251227779,0.00029052219285818914,-0.01366287070905048
2001-06-26,-0.010004188673551241,-0.02487995192582182,0.0020407851861448108,-0.002173372129042006,0.01873639715492925,-0.016809367020306776
2001-06-27,-0.017263131739226112,-0.01477170642131009,-0.012219928569597416,-0.040021814294136204,0.01425720001000741,-0.0009497793308974599
2001-06-28,0.008568961848289371,0.022262597274995244,0.01793812230690306,0.007373855604290379,0.02249084183087602,-0.006971992349087963
2001-06-29,-0.012319454768909721,-0.01177775065104214,-0.01154546702767234,-0.02590095641289669,0.0035744039574669983,-0.03175359696684321
2001-07-02,0.027956983381259626,0.029907757585988293,0.019467229053111046,0.028612766535445425,-0.0328767332312192,0.016315060296481887
2001-07-03,-0.0025104479212813,-0.003275059250660961,-0.01065324179491245,0.011239154935766882,-0.0018413209097369878,-0.015404523697887362
2001-07-05,-0.027265094768833983,-0.002628756682822364,-0.012596560975321802,-0.01694916871083585,-0.02781324039337429,-0.04117259469269574
2001-07-06,-0.05002155431435451,-0.022402821987939525,-0.02592589220355912,-0.05285479621613887,-0.035761268446099836,-0.01820682499254334
2001-07-09,0.030413087078148937,-0.011682692938113193,0.01922264141273677,-0.009250897467055095,-0.005600895108411219,0.027291836554503183
2001-07-10,-0.0687224943607434,-0.045010304191527406,-0.015544041450777256,-0.013855393792225,-0.01841983619275833,-0.02026570873071853
2001-07-11,0.0662251817704782,0.0009521760801116664,0.02842102050781259,0.019547933929072503,0.03132748973173216,-0.00903877053358848
2001-07-12,0.08074533793575077,0.01165283441990983,0.06141248912401265,0.0769921992986149,0.07669170637775924,-0.033502892538951
2001-07-13,0.02011492323538477,0.0002350334113310204,0.020250782693501224,0.006675879239949945,-0.003631314829208754,0.00980037986354798
2001-07-16,-0.03581490363288686,-0.03172734426150503,0.010964045361580244,-0.009394865031494335,-0.002242725552676017,-0.02929549040251167
2001-07-17,0.047579344357048026,0.02669899159590483,-0.002430835251083563,-0.006415608145766805,0.008991281074803181,0.019440901395828547
2001-07-18,-0.1717131520197135,0.030260109150847425,0.011808830105605406,-0.003649558038072765,-0.01740462274173582,0.09062836431729716
2001-07-19,-0.0399230702725496,0.0027535320523848217,0.0046313449818462535,0.020005608647336137,0.02834065479168024,-0.009325521493896871
2001-07-20,0.0010020269640931279,-0.006864970979932439,0.0009219848327981506,0.029005503174891038,-0.04671350976855782,0.020507604161784883
2001-07-23,-0.022022024864888023,-0.008986248632114502,-0.023028740385247826,-0.0067114093959731455,-0.030211100868249293,-0.03492009494078585
2001-07-24,-0.023029697388983302,-0.007672588450025386,0.001320001818509109,-0.0067567567567568,-0.011477070876385387,-0.013995557137542969
2001-07-25,-0.03247769412437107,0.005154667739691199,0.037664784509828575,0.0040816741735754105,0.017491008254632682,0.02440712889457175
2001-07-26,0.006496990007473169,0.007925411200342179,0.007259556024611591,-0.0013550961975632436,-0.0131891964251295,-0.024670481192022087
2001-07-27,0.019903180510273618,0.022432871608535576,-0.0016216243709531453,-0.0013568314553856766,-0.01681926984203963,0.05370752613583063
2001-07-30,-0.0015823146933133805,-0.00904767517451044,0.00848224547910825,0.013586956803424588,0.0050405044280072975,-0.0057546608990015615
2001-07-31,-0.007395661451747081,-0.01164122620962582,0.0003579179917929665,0.03753355374034406,0.005927042120980497,0.037043125823564386
2001-08-01,0.0143694082181669,0.0046189553455771035,-0.01592134490253405,-0.02583979277224291,0.004230227662324948,-0.009886763529523336
2001-08-02,0.039874029934443785,0.0,0.017815004305316906,0.008753262856211697,0.014743428757960862,0.002415872531974061
2001-08-03,-0.016145256533585232,-0.004137938050018497,-0.010716239879113076,0.005784938936755024,-0.008302410436334395,-0.005302085831544345
2001-08-06,-0.01897436463621327,-0.012927086270453136,-0.016067871447110527,-0.010196062474468026,-0.011361969549487094,0.0072686280737941375
2001-08-07,0.006272838735646991,0.0002339133915603142,0.010642235432196443,0.0309032791886803,0.0033267991810119746,0.0046504315697386564
2001-08-08,-0.018181800842283716,-0.016132771085433872,-0.009985530745710958,-0.02638992599311196,-0.02245663749865112,-0.028092611226888664
2001-08-09,0.007936512842236398,-0.0042775736060677305,-0.006601881870723303,0.005263177972092192,0.002312696954474891,0.00180654641902156
2001-08-10,-0.0015748391585088672,0.008353185235683734,-0.010522424110971484,-0.009162363398640629,0.007844862176243028,0.0016393192478869614
2001-08-13,0.0036803330278905033,-0.0030769483577561822,-0.0261193610268019,-0.006340762838698555,0.004731459155546514,0.030278270622248412
2001-08-14,-0.018858035684155228,0.0030864451902155032,0.003065131131677834,-0.0034565558629511273,-0.017317322769853094,-0.01636223322495345
2001-08-15,-0.01548318020551509,-0.002366827789848536,-0.006875489040395921,-0.002134418818955486,-0.023032951340764,-0.02955423240427668
2001-08-16,0.011388275585249021,0.0007117147855493222,-0.00596156487098065,-0.009090912799900151,0.022468385545895364,0.015143948162777754
2001-08-17,-0.03109919225573199,-0.016595560878969632,-0.017218019216364122,-0.011872704401012513,-0.04240175738172225,-0.01721310224689343
2001-08-20,0.0027669881750702623,-0.009402106893740105,0.01555119935811078,0.013107579362007238,0.01325144926745492,-0.00033361897429806664
2001-08-21,-0.011037504415252641,-0.016549046061100303,-0.031982971913135816,-0.04690021389039212,-0.03062204083380926,-0.02536293091979891
2001-08-22,0.016183033947265946,0.01954963916135699,0.0060072699240592,0.020927541034964525,-0.001974316128572684,0.042287300584756604
2001-08-23,-0.021965906168549543,-0.011650474110383335,-0.009952228966869314,-0.005817149400248356,-0.025387420365994395,0.033508493183954664
2001-08-24,0.04267260072334311,0.005157148285298341,0.02432647856134951,-0.0050153331913294075,0.049560222566167766,0.0319453622810586
2001-08-27,0.018847676111443782,0.004153387922741114,-0.01099119460069642,-0.01148137378671854,0.004190203697457928,-0.006930493548855221
2001-08-28,-0.02748415420665795,-0.01484177173481871,-0.005755128379439478,-0.013597721037125754,-0.025196592203850843,-0.0229529044646748
2001-08-29,-0.030978334023274986,-0.022721707718077574,-0.018962015512493883,0.0066053861071828646,-0.00806719896157837,-0.0063492305695063145
2001-08-30,0.0,-0.008339601185303303,-0.03153617504857409,-0.007132667772947077,-0.054937782129311115,0.031469668829425146
2001-08-31,0.04038146332504966,0.0040774679043886755,0.009453797843797185,-0.0043102791514391114,0.0019318688620411086,-0.004181456471155086
2001-09-04,-0.016172516438735518,0.010913712906670092,0.008324693698860353,0.005771917444010288,-0.016652073192710337,-0.002488392760737645
2001-09-05,0.016438366186106283,-0.03715800373826928,0.014447899936357532,0.003730303409101632,0.02923356950004785,0.01652631070596611
2001-09-06,-0.04474396814512527,-0.036766620691356285,-0.03621571798033174,-0.05231555289609957,-0.02978872827682366,0.007055318027581414
2001-09-07,-0.024830702963315687,0.001624292786183812,-0.024276920775010317,-0.04132732356479374,-0.01106745674434717,-0.026804782791173376
2001-09-10,0.005208355969642087,0.007026981663059485,0.00021632023516082727,0.01321586114598472,0.03935018493018028,0.0035993070742879048
2001-09-17,-0.021876818936756304,-0.05394520698009775,-0.048237066067866714,-0.07888201414115525,-0.08110458206209592,-0.051146092620830134
2001-09-18,-0.0417892619724104,-0.011631201345024156,0.030681783502752188,-0.017869207328797154,0.02664902384196388,-0.02415772297235264
2001-09-19,0.04545455943374721,-0.020952914438551632,0.0022051222091101774,-0.02986608159798865,-0.008284255623482341,-0.02408218725923128
2001-09-20,-0.07873093857896574,-0.07475816765700483,-0.003080294550020457,-0.04812457888664756,-0.057731588491100376,0.018119054758183758
2001-09-21,0.003188742045040049,-0.02344739491889913,-0.014345652310265631,-0.008178413251833437,-0.02068556484989437,-0.05050846681756438
2001-09-24,0.04577239740270689,0.057105845349053164,0.058665448742418976,0.13005994279098032,0.04626834197184748,-0.013566621385579958
2001-09-25,-0.05531909842467253,0.02056470630111118,0.023688721986017347,0.0348259090445846,-0.013651203756694708,0.02243940854380377
2001-09-26,-0.025096562208181128,-0.01984961947104069,0.022314007898944777,0.009935880075699677,-0.02007794921277295,0.013982317088978569
2001-09-27,0.023762369911580542,0.016262619724314975,-0.001818919834691401,-0.004760381384977364,-0.006166727083113277,0.03770291172794837
2001-09-28,0.0,0.031099113140444782,0.002227183877524963,0.01243620478501084,0.02421935761902083,-0.011438188333879884
2001-10-01,0.0019342803085897753,-0.00439243101541964,0.0052524913441052146,-0.010708666223240959,0.012116528605980559,-0.004424062178072563
2001-10-02,-0.03153150105434998,0.029117696425494218,0.03697749627518876,0.02005734069327314,0.0243289882073634,0.012134727730945816
2001-10-03,-0.004651158148693657,-0.00914556999631222,0.021899246153697538,0.0736579445354475,0.0599434561905563,0.010469417749151331
2001-10-04,0.060080030651268324,-0.01471007639077471,-0.02332637119124348,-0.04069771697032298,0.003734644961447487,-0.039939829270622666
2001-10-05,0.016372855797927018,-0.02195550361095266,0.0174757577840563,-0.005757534142696974,0.022678997610543258,0.022454323731871284
2001-10-08,0.0037174536678044046,-0.029033260255409418,-0.024618337365700405,-0.04145079406971963,0.005544000139581007,-0.017364665110958133
2001-10-09,-0.012345652303363042,0.015721398206552273,0.0189786971066217,-0.012718649162971052,-0.059958640374614514,-0.005197557959340515
2001-10-10,0.05124991903081511,0.013353524021880723,0.029761889066145294,0.04057977994172046,0.01741196708816917,0.027168258847745985
2001-10-11,0.05469685253871615,0.0008984360540660319,-0.002610467776619996,0.02290305887703292,0.014591990592382809,0.04526961689327536
2001-10-12,0.015219813792947791,-0.015858731548028415,-0.01103010159047002,-0.041754892363783824,0.0010653652985819217,-0.0006488388408313339
2001-10-15,-0.001110519587690484,0.02006688536515511,0.010964045361580244,-0.01736656885808452,0.02979780548684463,0.009738653922692908
2001-10-16,0.0011117542125202997,0.011624423204686485,-0.006357519736315265,0.021850847669959483,0.006717178443399252,-0.010609224515756964
2001-10-17,-0.05663520163613234,0.019446077610996596,-0.017312724492136722,-0.02515720931616128,-0.041402941865776983,-0.0412672777743579
2001-10-18,0.05944671874501761,-0.013294771813841309,-0.00612791434974802,0.002258054671748333,0.012850280856498086,0.0015251678554115689
2001-10-19,0.016666677483805792,-0.007908625149110837,0.021387220867437277,0.013839726726725177,0.020264344068352317,0.01387478368858597
2001-10-22,0.03934425093266225,0.042515573865300686,0.0005659799083959082,0.003174615284752269,0.039032785180896264,-0.0013350804205941589
2001-10-23,-0.04626709391979023,0.0127441781574833,-0.008107094603194366,-0.01107596130520738,0.00448803953537924,-0.013201886923678964
2001-10-24,0.04465271211719957,0.012863616352378536,-0.002471033389224497,-0.018559997558595283,0.014727774038620469,-0.03336151450395608
2001-10-25,0.012664933445358573,0.03478736275726524,0.015624994321203456,0.014020225109427464,0.02022181481797136,0.020497514565753768
2001-10-26,-0.02709745759947768,0.001867654633915361,0.0022513871219975727,0.011254031420473655,-0.005754485333264281,0.020600871466772475
2001-10-29,-0.055704361780412825,-0.049001336617119695,-0.028453700770622925,-0.039745627016740566,-0.04115757784389485,-0.03902438460977376
2001-10-30,-0.0017015892417565626,-0.005600693589109196,-0.02504822762114134,-0.036423852770881004,-0.012743097406287207,-0.004375984514719877
2001-10-31,-0.002272779211274667,-0.004224097951889938,0.01581033746803273,0.07044670825385979,-0.01239808982665791,-0.0010548764445196255
2001-11-01,0.058656049382082916,0.027714918702501645,0.016342414934851224,0.033386806449911884,0.06345655253451032,0.02076734092772781
2001-11-02,-0.0010758718588521619,-0.008255344958749022,0.0139739570976547,0.046598324448370976,-0.007115113609688195,-0.006206907075027579
2001-11-05,0.026925136037577516,0.008879014614187719,0.01755711315355435,0.024042784396222542,0.030456007905739883,0.015614183473439125
2001-11-06,0.0262192685377729,0.032453253172931795,0.01929493638939461,0.0237681070963538,0.023865944533084216,0.012299238038018913
2001-11-07,0.0010219104839452877,0.027970144151656214,-0.02038585656862979,-0.034258185020593857,-0.00818151882192053,0.011474862039081657
2001-11-08,-0.044920885131005665,0.005441800560825215,0.012634714028829652,0.007035997052919018,0.0026458858979827578,-0.0393726534822223
2001-11-09,0.0,0.006443299095769239,0.01100914631414862,0.003493529895566505,0.012263286836106113,-0.011983369563461244
2001-11-12,0.002137943184121971,-0.006402048780649872,0.00871149492243739,0.015375653046933337,0.008894369562917337,-0.010898205985875207
2001-11-13,0.033066621995716534,0.014175238347305497,-0.023749612559098018,0.03485717773437447,0.032071752257015314,0.030566930988282563
2001-11-14,0.012390319757357826,0.007623966032809237,0.018798387197128008,0.03368297528682995,-0.02871877074838636,-0.011381269672512628
2001-11-15,-0.008159119077263854,-0.002522125724336521,0.01302462439584495,0.012019251587749302,0.002577798426180777,-0.005058449437730928
2001-11-16,-0.02467862799016229,-0.0035398076447296094,-0.016071455819266056,-0.039060426658139136,-0.005595927574294168,-0.009116417416151212
2001-11-19,0.05429626754400063,0.01750821185944029,0.011796761231929631,0.037901704858515066,0.01201522304984648,0.03237788396206609
2001-11-20,-0.02350003663301936,-0.017456283662802385,-0.0008968473015336098,-0.03413603821843925,-0.017132542440082443,-0.00754067931816904
2001-11-21,0.0076804965396011235,-0.014213232274196241,-0.010412959122266585,0.007123241685841109,-0.020642178021769708,0.07028146616384556
2001-11-23,0.008130097847807383,0.01416063941554491,0.012336725659520155,0.02584332987803784,0.01030438721730387,0.03936751604920974
2001-11-26,0.07711693344872539,0.002538773555926355,-0.0008960436871706668,0.010872443844235358,0.006645036489870249,0.046103714764382575
2001-11-27,-0.01731399727801275,0.007850026472972615,-0.012017904375700272,-0.0036725968932650455,-0.021492135773708232,-0.022852068993546304
2001-11-28,-0.02238098780313991,-0.05778892666205915,-0.0014524660202462902,0.0044760923036228925,-0.014747449272875525,-0.02019744664956069
2001-11-29,-0.005357972909190267,0.014933369954426734,-0.006363608620383654,-0.01939715986550672,0.032484030662633064,0.019683886214172386
2001-11-30,0.04309501034049812,-0.008933266955331698,0.009149130577118749,0.0034750352484747005,-0.009716182742130377,0.009727912763981328
2001-12-03,-0.011737122676858336,-0.031018079156382324,-0.010335442956546759,-0.010122564167493577,0.008721345064295559,-0.0143007217202763
2001-12-04,0.06413305899981325,0.018331108006241603,0.010809752988225174,0.005382151877307617,0.018990326087430454,0.01802077343740449
2001-12-05,0.060714258838974626,0.04836107410064727,0.025376138704803486,0.060492459438210126,0.03181815869880289,0.016201532288153686
2001-12-06,-0.041245752341174335,0.03485393629924727,-0.016793366944746868,-0.023977808898297925,0.008076403290478984,0.011071745256152843
2001-12-07,-0.01053557853993392,-0.015106503076176447,-0.0050341385234436995,-0.017326046047846818,-0.011944642048045571,-0.02467506007772402
2001-12-10,0.0,-0.02740759718485564,-0.01933501430925022,-0.03421050623843413,-0.011351971866058186,-0.02889221881742132
2001-12-11,-0.033717865970107064,-0.004653575588305037,-0.003500988116940551,-0.019618561464180728,0.003877156959381623,-0.008786799301534476
2001-12-12,-0.013314966417953043,-0.003376651119875285,0.0046227809085694896,0.006670419163987917,0.009358248013575654,0.001399631938091117
2001-12-13,-0.02280128168239393,-0.033359364475594185,-0.017853877931376494,-0.005797981559698685,-0.02472406741173916,-0.06522753226822675
2001-12-14,-0.029047648111979907,-0.028309496703718406,0.013118454927521173,0.020549894833632683,0.017655135922844956,-0.06911446988414005
2001-12-17,0.01128005220092354,0.0183129808725353,0.03311130328077416,0.019863933122076016,0.02283512544154176,0.061752685606846214
2001-12-18,0.0189137045788208,0.013351440152129523,-0.0012533517768427151,-0.005869829866331,0.004204019600176467,-0.018490540557785096
2001-12-19,0.02903374273090065,0.0217800861307178,0.008963786499500248,0.01610312173502271,0.003175995833186285,-0.0010275314132702773
2001-12-20,-0.043940722257688636,-0.038947356374639315,-0.0003553741683990364,-0.014791372537325988,-0.0392861679588935,-0.009086277684840384
2001-12-21,0.015965128002573215,-0.02108434961971684,0.02328477448229149,0.024396779250012823,0.011683624241133785,0.0029412108284874172
2001-12-24,0.017142852147419733,0.008111913721043251,-0.007642845736345326,-0.004449049280780937,-0.003997694237503846,-0.01638779960211778
2001-12-26,0.006086125385872832,0.007491688426882971,0.017854024832724358,0.011040961063015551,0.006094896425889118,0.02227289455573267
2001-12-27,0.026989294384276885,0.0002753599877458601,0.003783274294635985,0.030941301865153426,0.002511793265051132,0.0018871265847295593
2001-12-28,0.016311731035921314,0.0063325865685255325,-0.00034264961674979055,0.04035304949677765,0.00029483084614412286,0.01130136695492423
2001-12-31,-0.023629014472591137,-0.0054719772124263155,-0.013710355749459223,-0.004848503343987898,-0.023869201134864904,-0.04436171157569335
2002-01-02,0.06392687800350337,0.0,0.008688097421867713,-0.0012180082336117335,0.011924542121168223,-0.0007086658717808669
2002-01-03,0.012017227942902277,0.02668504157967666,-0.0012058517785390466,0.0036585738019243594,0.032667100410181726,-0.036524846056001925
2002-01-04,0.00466493540540025,0.04501608571579885,-0.006554002606336429,0.019197984727492123,-0.004766745847941012,0.023555369446128568
2002-01-07,-0.033347392548619965,-0.0025640634390026174,-0.0036458175353433213,0.0002384868039584376,-0.004934745424606479,0.0012585346308606749
2002-01-08,-0.01266375373997508,-0.0077121604110533815,0.007841100674774726,-0.008104890259937214,0.011960322695802272,0.015263104862254906
2002-01-09,-0.04245910087999294,0.002849756857512764,-0.02489624175155836,-0.02956019043966085,-0.009656935651037202,-0.013618684918558777
2002-01-10,-0.019399519733575118,0.011108248911020356,0.010638270529935934,0.01163936091069151,0.008295731369803105,0.012910188538520329
2002-01-11,-0.00847860479650353,-0.020439428961056216,-0.021052644963850956,-0.01346387411517369,-0.009670874433465149,0.01079831434819778
2002-01-14,0.004750623390983311,-0.02686486111626618,-0.0007168622952368198,-0.020843676637475328,-0.0020405099606906067,-0.028020989787701175
2002-01-15,0.02600469194233668,0.015009314874876443,0.01990675473035175,0.013938146219494518,0.01577335784723255,0.013693663451048721
2002-01-16,-0.04239628522307271,-0.0359123487908668,-0.015473839809140856,-0.008747775276279679,-0.02415528729632943,-0.010131527049940137
2002-01-17,0.08180945750054591,0.00931252172606567,0.013752395427459652,0.021432135082990026,0.029320727615114395,0.0019752309761906783
2002-01-18,-0.01379005394919697,-0.025508783327878204,-0.007223394283585759,0.003702827254850049,-0.05382195968193948,-0.026344039894349414
2002-01-22,-0.015787084574182875,-0.004177151949771196,0.0294587381075877,0.02852926344725337,-0.02481088392597275,0.031842434822953125
2002-01-23,0.05499537449390557,-0.000279595134297983,0.031891093645001416,0.02008608700903114,-0.011169677571082004,0.04281123175864132
2002-01-24,0.008253736532918055,0.004195846877731446,-0.003174113589525241,0.005625918408936892,0.013492261892185107,-0.021382141970166524
2002-01-25,0.001723362589826527,-0.025348184087293446,-0.021283671560884176,-0.015384611280583882,-0.012383889411094584,-0.002621879279533501
2002-01-28,0.0008602347513411157,-0.019434131824985882,0.0039383482230628255,0.020359771815366967,0.0003134868025511661,-0.013319350121611562
2002-01-29,-0.008594738674742029,-0.06587006836991349,-0.0122804231210335,-0.029002321212390436,-0.02350360399831919,-0.03197156769898524
2002-01-30,0.04421326190959074,0.03151332793364325,0.03177344426586326,0.045639185592639686,0.008504473393648349,0.009908273679399835
2002-01-31,0.026151904637793374,0.029945487678331162,0.003849364723620185,0.014853783153804478,0.013683383154029949,0.008357541366663224
2002-02-01,-0.012540470034700713,-0.05550659124806357,-0.01200402177722748,-0.023868529091039203,-0.01648091747212577,0.042882902128202005
2002-02-04,0.0385088010593615,-0.049751255878766935,-0.006074870162854684,-0.00922716782609312,-0.024577097339252733,-0.02608849530692625
2002-02-05,0.003944797717770897,-0.050392638582829496,-0.0016978316846810724,-0.010477316762420141,0.0004908801459182488,0.005499403568653527
2002-02-06,-0.03064831014110725,0.01447277979561634,0.001360575375726869,0.0,-0.0122649220161114,-0.004234327402515614
2002-02-07,-0.01499797793602875,0.021399427626972445,-0.008322039225168276,-0.0117647058823529,-0.009933812477824431,-0.007618715727117586
2002-02-08,-0.011111159187281894,0.03491856185784825,0.013015964106436241,0.011428560529435527,0.014214085278643427,0.03374403251176461
2002-02-11,0.03953391914655069,0.023136224098258662,0.018596761551051392,0.034604548882860575,0.007914254413190713,-0.004490537640388315
2002-02-12,-0.01080862736645538,-0.010992474239710616,-0.002489651881807497,0.0006825660699896207,-0.016195021448857427,0.02359473672367596
2002-02-13,0.012140841487912724,-0.03937757320200086,0.00033278632731259533,0.023192370813559068,0.02793482411416459,-0.0013559632382154074
2002-02-14,-0.016393417462271076,-0.0013223443149521508,0.006154403745103343,0.0,-0.002264629413450403,-0.015614361804752954
2002-02-15,-0.028455324541416863,-0.005296254626317887,-0.00760461045471672,-0.011111111111111072,-0.02350844286260056,0.003275838391534558
2002-02-19,-0.05355645508636941,-0.033943380243319436,-0.012327134413082974,-0.019999986284233717,-0.021583915771889783,-0.02216870821918193
2002-02-20,0.022546418315322114,0.013089877773974969,0.012312355050836832,0.03187340908494418,0.016460227654504278,0.03602810513332288
2002-02-21,-0.07047127394775721,-0.009180566445581184,-0.007830743370852655,-0.011111111111111072,-0.030884845437259775,-0.023070408698053883
2002-02-22,0.057674419687782974,-0.03260119682529128,0.006717070209970144,-0.002471923828125777,-0.0010335496878957071,-0.0006945809241433176
2002-02-25,0.04705362652486023,0.028733573983576118,0.011676409575162694,0.008109948531234812,0.018796346284510438,0.024674231146265102
2002-02-26,-0.005879876985618093,-0.0013793419147345445,0.023907616022458056,0.02167600493191291,-0.008970930561403745,-0.0059352599893695
2002-02-27,-0.07224330927897782,0.0,0.0024154835678684705,-0.039807516321763936,-0.0027327045174566638,-0.012794268400985187
2002-02-28,-0.011839751405426036,0.010013844084780787,-0.0038554486500690377,-0.04555808497685376,-0.0008562979548424332,0.001900822747223252
2002-03-01,0.08064516377126553,0.014017088800413635,0.012901194539784113,0.02983293447442858,0.051936900434899964,0.00948601658163084
2002-03-04,0.0358209335503914,0.0957518599864624,0.0027065461746287323,0.005793742552942183,0.031448596036606435,0.023065134409260057
2002-03-05,-0.03128862492600737,0.00030764066255994926,-0.035249305126055064,-0.043778835462619736,-0.003475472490641063,-0.015698103283881437
2002-03-06,0.022949455533723077,0.04737007059478282,0.0023042002668403057,0.01734942700489417,0.00871907452592735,0.02799459729086573
2002-03-07,0.012879119958698393,0.0,0.01313627614148172,0.030080540526866036,-0.014301427504894382,-0.013038470267996205
2002-03-08,0.011484812394603194,0.0202643893352954,0.013290108341728502,0.017475242405187164,0.019610961707541952,-0.001337759487926804
2002-03-11,0.016220565143296506,0.04490493618947178,0.00015992196832992356,0.007683619267523145,0.006098445196223157,-0.005358333695299256
2002-03-12,-0.013567415984757305,-0.001377389479651825,-0.004797684997875361,-0.0024669345139083365,-0.027976305949883432,0.0031986299971089593
2002-03-13,-0.009304217525317515,-0.02427589153421239,-0.0038566264749305685,-0.016636642791932443,-0.007035536216264404,0.004530969241019145
2002-03-14,-0.002449967534573827,-0.00735081508014479,0.004516837743435032,0.0009144284246744847,-0.014170648551376732,0.0065151918755737
2002-03-15,0.021285313873280032,0.025633656950614148,0.02376745674251524,0.0278666344157148,0.02074486168638145,0.019253109500615876
2002-03-18,-0.008416825543903217,-0.018605892812404327,-0.003137266869639221,-0.0013333638509109846,-0.0056009326198978035,0.017423867407309283
2002-03-19,0.004446207666836789,0.021222410774242032,-0.0014162101285329909,-0.013128619728912327,0.0014483449223043898,-0.002720841392298445
2002-03-20,0.002816898759881559,-0.02493769803473833,-0.0044122090030949135,0.0144307379112798,-0.034227881789870906,-0.020060984953465418
2002-03-21,-0.02608346177353016,-0.01136680098867926,-0.015511230413147281,-0.01867081843186369,0.020965094313158072,0.01932525841199806
2002-03-22,-0.007416527193760958,0.011784990992317336,-0.002411600064937347,-0.011325027921163744,-0.014830505840292997,-0.00706944777539309
2002-03-25,-0.03071814979745069,-0.0071022725733350675,-0.012409354830478449,-0.005727376661184835,-0.020181988507946613,-0.022977316933261997
2002-03-26,0.004710885569293444,0.005722482362617631,0.014523489023780424,-0.01382493704431387,-0.002532461798768537,0.004140443782337354
2002-03-27,0.00042626722373650955,0.009957281904053872,-0.002734408459902582,0.0028037134117724354,0.006093378207466138,0.003628523868220545
2002-03-28,0.00852149862098317,0.004225395095180272,-0.011290334886120969,0.0046598502206882655,0.0146366548903496,-0.019227579265147957
2002-04-01,0.03337564062907816,-0.0011220452683083917,-0.0283849573478876,-0.006261606318455737,0.0011606647857782535,0.02865279952628108
2002-04-02,-0.01594442231107218,-0.008424578262247741,-0.01057758652768781,-0.024504067081699943,-0.051341540807878894,-0.026714438930666273
2002-04-03,-0.013294584387886003,-0.008496262817614397,-0.005599895288405765,-0.00837316939017263,-0.01658514260628019,0.0031798933340418944
2002-04-04,0.04842110781260334,-0.016281054617292456,0.011604101073075856,0.013992714250465664,0.002130284537264826,-0.01618280661043714
2002-04-05,-0.006425715624111983,0.012195180034556552,-0.0023616631668587074,0.007851578411590454,-0.01027461157158005,-0.012718331091651549
2002-04-08,-0.007275698402353758,0.003442310091327672,0.010821768621129156,0.03068931110314521,0.02416327751257508,0.013225703222587315
2002-04-09,-0.01872966288767508,0.006003404437416871,0.005352955860799202,0.008932647526601167,-0.041069595223429234,-0.04458384460557208
2002-04-10,0.023236562394540968,-0.004262509719675012,0.00782032001058175,0.015891050512222726,0.026061606214919042,0.04045420075595319
2002-04-11,0.008110282571648142,-0.04509137527888751,-0.006603954563220604,-0.001787750414630418,-0.02682057445818253,-0.02506823390183399
2002-04-12,0.008045035063980688,0.024506865429196,0.01761677589410482,0.007163723363301511,0.0208067050666052,0.0006996836943951035
2002-04-15,-0.0023942420446777524,0.003500663677225013,-0.021231410203812917,-0.015559029491535648,-0.004291108120101139,-0.006292616957047192
2002-04-16,0.029600010200496518,0.028488357522282518,0.0011680242694434018,0.016030685703232628,0.03806792599856945,0.01583116182999711
2002-04-17,0.014374519185726076,0.05341999244176954,-0.01183331807454513,-0.013555569118924415,-0.02041169827269651,-0.02268400646391333
2002-04-18,-0.026809625769760648,-0.00026836962993437297,-0.019227515129787157,0.0049560987548582505,-0.004591243710514448,0.01913539789746932
2002-04-19,-0.016922529858807156,0.01341921692226822,0.01341356421030837,-0.00022421286916940455,0.014724176810035903,-0.01216969327831463
2002-04-22,-0.01801435667388196,-0.030720336307605067,-0.02341763212232839,-0.01950670317600156,-0.028146863441909864,-0.014079536102731938
2002-04-23,-0.011414651205193138,0.0,0.008688097421867713,0.004802174403635284,-0.02878212753605325,-0.022670482816600782
2002-04-24,-0.019793786308262118,-0.0193988828981706,-0.010335891162905342,-0.015930745792438694,-0.017966312104970017,0.024840193796376253
2002-04-25,0.014724428544165002,-0.02396212385000906,-0.00783291134836317,0.011794595322302648,0.013391155759011621,-0.016218140037663975
2002-04-26,-0.04601991659085669,-0.001141795667253365,-0.021052644963850956,-0.004571446010045777,-0.04150380720705982,-0.02463769187598797
2002-04-29,0.04128640059138422,-0.018576778928219517,0.007168486224876869,0.005970198410686578,0.014368964630423253,-0.03640414336771658
2002-04-30,0.012938248262826413,0.0221315759509666,-0.006049824697015205,-0.00365213061850389,0.000382784119906443,0.019275250181415068
2002-05-01,-0.01194890667201276,0.011396055363757762,0.01682775897669253,0.012142010556006166,0.009376228362121708,-0.025718619192153125
2002-05-02,-0.01209340969582018,0.021126760563380254,-0.0026408048097953385,-0.0013581116540639648,-0.029194330152178205,-0.02329194006749413
